division,family,subfamily,tribe,genus,specific_epithet,subspecific_epithet,common_name,scientific_name,author,year_of_publication
Rhopalocera,Pieridae,Coliadinae,,Eurema,hecabe,hecabe,COMMON GRASS YELLOW,Eurema hecabe hecabe,Linnaeus,1758
Rhopalocera,Pieridae,Coliadinae,,Eurema,hecabe,tamiathis,COMMON GRASS YELLOW,Eurema hecabe tamiathis,Fruhstorfer,1910
Rhopalocera,Pieridae,Coliadinae,,Eurema,laeta,semperi,SPOTLESS GRASS YELLOW,Eurema laeta semperi,Moore,1906
Rhopalocera,Pieridae,Coliadinae,,Eurema,sarilata,aquilo,CHOCOLATE GRASS YELLOW,Eurema sarilata aquilo,Shirozu & Yata,1982
Rhopalocera,Pieridae,Coliadinae,,Eurema,sarilata,risa,CHOCOLATE GRASS YELLOW,Eurema sarilata risa,MORISHITA,1981
Rhopalocera,Pieridae,Coliadinae,,Eurema,sarilata,sarilata,CHOCOLATE GRASS YELLOW,Eurema sarilata sarilata,Semper,1891
Rhopalocera,Pieridae,Coliadinae,,Eurema,simulatrix,simulatrix,CHANGEABLE GRASS YELLOW,Eurema simulatrix simulatrix,STAUDINGER,1891
Rhopalocera,Pieridae,Coliadinae,,Gandaca,harina,,TREE YELLOW,Gandaca harina,Horsfield,1829
Rhopalocera,Pieridae,Coliadinae,,Gandaca,harina,palawanica,TREE YELLOW,Gandaca harina palawanica,FRUHSTORFER,1910
Rhopalocera,Pieridae,Pierinae,,Appias,aegis,caepia,FOREST WHITE,Appias aegis caepia,Fruhstorfer,1910
Rhopalocera,Pieridae,Pierinae,,Appias,aegis,illana,FOREST WHITE,Appias aegis illana,C. & R. Felder,1862
Rhopalocera,Pieridae,Pierinae,,Appias,albina,pancheia,WHITE ALBATROSS,Appias albina pancheia,Fruhstorfer,1910
Rhopalocera,Pieridae,Pierinae,,Appias,albina,semperi,WHITE ALBATROSS,Appias albina semperi,Moore,1905
Rhopalocera,Pieridae,Pierinae,,Appias,indra,massilia,PLAIN PUFFIN,Appias indra massilia,FRUHSTORFER,1910
Rhopalocera,Pieridae,Pierinae,,Appias,lyncida,andrea,CHOCOLATE ALBATROSS,Appias lyncida andrea,Eschscholtz,1821
Rhopalocera,Pieridae,Pierinae,,Appias,lyncida,enaretina,CHOCOLATE ALBATROSS,Appias lyncida enaretina,FRUHSTORFER,1900
Rhopalocera,Pieridae,Pierinae,,Appias,lyncida,lepidana,CHOCOLATE ALBATROSS,Appias lyncida lepidana,Fruhstorfer,1910
Rhopalocera,Pieridae,Pierinae,,Appias,maria,dolorosa,ALBATROSS,Appias maria dolorosa,FRUHSTORFER,1910
Rhopalocera,Pieridae,Pierinae,,Appias,nephele,dilutior,ALBATROSS,Appias nephele dilutior,STAUDINGER,1889
Rhopalocera,Pieridae,Pierinae,,Appias,nephele,elis,ALBATROSS,Appias nephele elis,FRUHSTORFER,1910
Rhopalocera,Pieridae,Pierinae,,Appias,nephele,emmeli,ALBATROSS,Appias nephele emmeli,BADON & TREADAWAY,2018
Rhopalocera,Pieridae,Pierinae,,Appias,nero,domitia,ORANGE ALBATROSS,Appias nero domitia,C.& R. Felder,1862
Rhopalocera,Pieridae,Pierinae,,Appias,nero,palawanica,ORANGE ALBATROSS,Appias nero palawanica,Staudinger,1889
Rhopalocera,Pieridae,Pierinae,,Appias,nero,soranus,ORANGE ALBATROSS,Appias nero soranus,Fruhstorfer,1910
Rhopalocera,Pieridae,Pierinae,,Appias,nero,zamboanga,ORANGE ALBATROSS,Appias nero zamboanga,Felder & Felder,1862
Rhopalocera,Pieridae,Pierinae,,Appias,olferna,peducaea,STRIPED ALBATROSS,Appias olferna peducaea,Fruhstorfer,1910
Rhopalocera,Pieridae,Pierinae,,Appias,paulina,agave,YELLOW or LESSER ALBATROSS,Appias paulina agave,C.& R. Felder,1862
Rhopalocera,Pieridae,Pierinae,,Appias,phoebe,phoebe,BANDED PUFFIN,Appias phoebe phoebe,C.& R. Felder,1861
Rhopalocera,Pieridae,Pierinae,,Appias,phoebe,rowelli,PUFFIN,Appias phoebe rowelli,SCHROEDER & TREADAWAY,1982
Rhopalocera,Pieridae,Pierinae,,Cepora,aspasia,anaitis,ORANGE GULL,Cepora aspasia anaitis,Eschscholtz,1821
Rhopalocera,Pieridae,Pierinae,,Cepora,aspasia,olga,ORANGE GULL,Cepora aspasia olga,Eschscholtz,1821
Rhopalocera,Pieridae,Pierinae,,Cepora,aspasia,olgina,ORANGE GULL,Cepora aspasia olgina,Staudinger,1889
Rhopalocera,Pieridae,Pierinae,,Cepora,aspasia,orantia,ORANGE GULL,Cepora aspasia orantia,Fruhstorfer,1910
Rhopalocera,Pieridae,Pierinae,,Cepora,boisduvaliana,boisduvaliana,GULL,Cepora boisduvaliana boisduvaliana,C.& R. Felder,1862
Rhopalocera,Pieridae,Pierinae,,Cepora,boisduvaliana,negrosensis,GULL,Cepora boisduvaliana negrosensis,Okano & Okano,1991
Rhopalocera,Pieridae,Pierinae,,Delias,diaphana,diaphana,JEZEBEL,Delias diaphana diaphana,Semper,1878
Rhopalocera,Pieridae,Pierinae,,Delias,diaphana,sakagutii,JEZEBEL,Delias diaphana sakagutii,Tsukada & Nishiyama,1980
Rhopalocera,Pieridae,Pierinae,,Delias,georgina,georgina,JEZEBEL,Delias georgina georgina,FELDER & FELDER,1861
Rhopalocera,Pieridae,Pierinae,,Delias,henningia,henningia,JEZEBEL,Delias henningia henningia,Eschscholtz,1821
Rhopalocera,Pieridae,Pierinae,,Delias,henningia,ochreopicta,JEZEBEL,Delias henningia ochreopicta,Butler,1869
Rhopalocera,Pieridae,Pierinae,,Delias,henningia,pandemia,JEZEBEL,Delias henningia pandemia,Wallace,1867
Rhopalocera,Pieridae,Pierinae,,Delias,henningia,voconia,JEZEBEL,Delias henningia voconia,Fruhstorfer,1910
Rhopalocera,Pieridae,Pierinae,,Delias,hyparete,luzonensis,PAINTED JEZEBEL,Delias hyparete luzonensis,C.& R. Felder,1862
Rhopalocera,Pieridae,Pierinae,,Delias,hyparete,mindanaensis,PAINTED JEZEBEL,Delias hyparete mindanaensis,Mitis,1893
Rhopalocera,Pieridae,Pierinae,,Delias,hyparete,palawanica,PAINTED JEZEBEL,Delias hyparete palawanica,Staudinger,1889
Rhopalocera,Pieridae,Pierinae,,Delias,pasithoe,pandecta,RED-BASED JEZEBEL,Delias pasithoe pandecta,STAUDINGER,1889
Rhopalocera,Pieridae,Pierinae,,Delias,themis,soteira,JEZEBEL,Delias themis soteira,FRUHSTORFER,1910
Rhopalocera,Pieridae,Pierinae,,Hebomoia,glaucippe,boholensis,GREAT ORANGE TIP,Hebomoia glaucippe boholensis,Fruhstorfer,1911
Rhopalocera,Pieridae,Pierinae,,Hebomoia,glaucippe,erinna,GREAT ORANGE TIP,Hebomoia glaucippe erinna,Fruhstorfer,1910
Rhopalocera,Pieridae,Pierinae,,Hebomoia,glaucippe,iliaca,GREAT ORANGE TIP,Hebomoia glaucippe iliaca,Fruhstorfer,1911
Rhopalocera,Pieridae,Pierinae,,Hebomoia,glaucippe,palawensis,GREAT ORANGE TIP,Hebomoia glaucippe palawensis,Fruhstorfer,1907
Rhopalocera,Pieridae,Pierinae,,Hebomoia,glaucippe,philippensis,GREAT ORANGE TIP,Hebomoia glaucippe philippensis,Wallace,1863
Rhopalocera,Pieridae,Pierinae,,Leptosia,nina,georgi,PSYCHE,Leptosia nina georgi,Fruhstorfer,1910
Rhopalocera,Pieridae,Pierinae,,Leptosia,nina,terentia,PSYCHE,Leptosia nina terentia,Fruhstorfer,1910
Rhopalocera,Pieridae,Pierinae,,Pareronia,boebera,arsamota,WANDERER,Pareronia boebera arsamota,Fruhstorfer,1910
Rhopalocera,Pieridae,Pierinae,,Pareronia,boebera,boebera,WANDERER,Pareronia boebera boebera,Eschscholtz,1821
Rhopalocera,Pieridae,Pierinae,,Pareronia,boebera,elaitia,WANDERER,Pareronia boebera elaitia,FRUHSTORFER,1910
Rhopalocera,Pieridae,Pierinae,,Pareronia,boebera,trinobantes,WANDERER,Pareronia boebera trinobantes,Fruhstorfer,1911
Rhopalocera,Pieridae,Pierinae,,Pareronia,valeria,palawana,MALAYAN WANDERER,Pareronia valeria palawana,Fruhstorfer,1900
Rhopalocera,Pieridae,Pierinae,,Pieris,canidia,canidia,CABBAGE WHITE,Pieris canidia canidia,Sparrman,1767
Rhopalocera,Pieridae,Pierinae,,Saletara,panda,nathalia,MALAYSIAN ALBATROSS,Saletara panda nathalia,C.& R. Felder,1862
Rhopalocera,Pieridae,Pierinae,,Saletara,panda,erebina,MALAYSIAN ALBATROSS,Saletara panda erebina,Fruhstorfer,1900
Rhopalocera,Pieridae,Pierinae,,Udaiana,cynis,suluensis,FOREST WHITE,Udaiana cynis suluensis,Schroeder & Treadaway,1989
Rhopalocera,Riodinidae,Riodininae,,Abisara,cudaca,boholensis,PLUM JUDY,Abisara cudaca boholensis,OKANO & OKANO,1993
Rhopalocera,Riodinidae,Riodininae,,Abisara,echerius,laura,PLUM JUDY,Abisara echerius laura,Stoll,1790
Rhopalocera,Riodinidae,Riodininae,,Abisara,geza,aja,SPOTTED JUDY,Abisara geza aja,Fruhstorfer,1904
Rhopalocera,Riodinidae,Riodininae,,Abisara,mindanaensis,mindanaensis,PLUM JUDY,Abisara mindanaensis mindanaensis,Semper,1892
Rhopalocera,Riodinidae,Riodininae,,Taxila,haquinus,palawanicus,HARLEQUIN,Taxila haquinus palawanicus,Staudinger,1889
Heterocera,Bombycidae,Bombycinae,,Ernolatia,sp.,,,Ernolatia sp.,,
Heterocera,Bombycidae,Bombycinae,,Gunda,sp.,,,Gunda sp.,,
Heterocera,Bombycidae,,,Gunda,javanica,,,Gunda javanica,,
Heterocera,Bombycidae,,,Ocinara,sp.,,,Ocinara sp.,,
Heterocera,Bombycidae,Bombycinae,,Penicillifera,apicalis,,,Penicillifera apicalis,,
Heterocera,Bombycidae,,,Penicillifera,apicalis,,,Penicillifera apicalis,,
Heterocera,Bombycidae,,,Penicillifera,sp.,,,Penicillifera sp.,,
Heterocera,Bombycidae,Bombombycinae,,Trilocha,sp.,,,Trilocha sp.,,
Heterocera,Callidulidae,Callidulinae,,Callidula,sumatrensis,,,Callidula sumatrensis,,
Heterocera,Callidulidae,Callidulinae,,Callidula,sp.,,,Callidula sp.,,
Heterocera,Callidulidae,Callidulinae,,Petavia,sp.,,,Petavia sp.,,
Heterocera,Callidulidae,Callidulinae,,Petavia,mindanensis,,,Petavia mindanensis,,
Heterocera,Callidulidae,Callidulinae,,Tetragonus,catamitus,,,Tetragonus catamitus,,
Heterocera,Choreutidae,Brenthiinae,,Brenthia,sp.,,,Brenthia sp.,,
Heterocera,Choreutidae,Brenthiinae,,Litobrenthia,sp.,,,Litobrenthia sp.,,
Heterocera,Choreutidae,Choreutinae,,Choreutis,achyrodes,,,Choreutis achyrodes,,
Heterocera,Choreutidae,Choreutinae,,Choreutis,amethystodes,,,Choreutis amethystodes,,
Heterocera,Choreutidae,Choreutinae,,Choreutis,sp.,,,Choreutis sp.,,
Heterocera,Choreutidae,Choreutinae,,Choreutis,basalis,,,Choreutis basalis,,
Heterocera,Choreutidae,Choreutinae,,Choreutis,sexfasciella,,,Choreutis sexfasciella,,
Heterocera,Choreutidae,Choreutinae,,Choreutis,ophiosema,,,Choreutis ophiosema,,
Heterocera,Choreutidae,Choreutinae,,Choreutis,periploca,,,Choreutis periploca,,
Heterocera,Choreutidae,Choreutinae,,Choreutis,streptatma,,,Choreutis streptatma,,
Heterocera,Choreutidae,Choreutinae,,Choreutis,xanthogramma,,,Choreutis xanthogramma,,
Heterocera,Choreutidae,Choreutinae,,Saptha,divitiosa,,,Saptha divitiosa,,
Heterocera,Choreutidae,Choreutinae,,Saptha,macrospila,,,Saptha macrospila,,
Heterocera,Choreutidae,Choreutinae,,Saptha,beryllitis,,,Saptha beryllitis,,
Heterocera,Choreutidae,Choreutinae,,Tebenna,micalis,,,Tebenna micalis,,
Heterocera,Cossidae,Cossinae,,Roepkiella,sp.,,,Roepkiella sp.,,
Heterocera,Cossidae,Cossinae,,Roepkiella,chloratus,,,Roepkiella chloratus,,
Heterocera,Cossidae,Metarbelinae,,Metarbela,sp.,,,Metarbela sp.,,
Heterocera,Cossidae,Zeuzerinae,,Xyleutes,ceramica,,,Xyleutes ceramica,,
Heterocera,Cossidae,Zeuzerinae,,Xyleutes,mineus,,,Xyleutes mineus,,
Heterocera,Cossidae,Zeuzerinae,,Xyleutes,sp.,,,Xyleutes sp.,,
Heterocera,Cossidae,Zeuzerinae,,Xyleutes,strix,,,Xyleutes strix,,
Heterocera,Cossidae,Zeuzerinae,,Zeuzera,sp.,,,Zeuzera sp.,,
Heterocera,Cossidae,Zeuzerinae,,Zeuzera,coffeae,,,Zeuzera coffeae,,
Heterocera,Crambidae,Acentropinae,,Eoophyla,sp.,,,Eoophyla sp.,,
Heterocera,Crambidae,Acentropinae,,Eoophyla,gibbosalis,,,Eoophyla gibbosalis,,
Heterocera,Crambidae,Acentropinae,,Eoophyla,snelleni,,,Eoophyla snelleni,,
Heterocera,Crambidae,Acentropinae,,Nymphicula,sp.,,,Nymphicula sp.,,
Heterocera,Crambidae,Acentropinae,,Nymphicula,blandialis,,,Nymphicula blandialis,,
Heterocera,Crambidae,Acentropinae,,Paracymoriza,eromenalis,,,Paracymoriza eromenalis,,
Heterocera,Crambidae,Acentropinae,,Parapoynx,stagnalis,,,Parapoynx stagnalis,,
Heterocera,Crambidae,Acentropinae,,Parapoynx,sp.,,,Parapoynx sp.,,
Heterocera,Crambidae,Acentropinae,,Parapoynx,leucographa,,,Parapoynx leucographa,,
Heterocera,Crambidae,Crambinae,,Chilo,sp.,,,Chilo sp.,,
Heterocera,Crambidae,Crambinae,Crambini,Ancylolomia,sp.,,,Ancylolomia sp.,,
Heterocera,Crambidae,Crambinae,,Culladia,sp.,,,Culladia sp.,,
Heterocera,Crambidae,Evergestinae,,Crocidolomia,binotalis,,,Crocidolomia binotalis,,
Heterocera,Crambidae,Evergestinae,,Crocidolomia,sp.,,,Crocidolomia sp.,,
Heterocera,Crambidae,Glaphyriinae,,Hellula,undalis,,,Hellula undalis,,
Heterocera,Crambidae,Heliothelinae,,Hoploscopa,sp.,,,Hoploscopa sp.,,
Heterocera,Crambidae,Heliothelinae,,Hoploscopa,agtuuganonensis,,,Hoploscopa agtuuganonensis,,
Heterocera,Crambidae,Heliothelinae,,Hoploscopa,danaoensis,,,Hoploscopa danaoensis,,
Heterocera,Crambidae,Heliothelinae,,Hoploscopa,ypsilon,,,Hoploscopa ypsilon,,
Heterocera,Crambidae,Lathrotelinae,,Sufetula,sp.,,,Sufetula sp.,,
Heterocera,Crambidae,Musotiminae,,Aeolopetra,sp.,,,Aeolopetra sp.,,
Heterocera,Crambidae,Musotiminae,,Ambia,sp.,,,Ambia sp.,,
Heterocera,Crambidae,Musotiminae,,Eugauria,albidentata,,,Eugauria albidentata,,
Heterocera,Crambidae,Musotiminae,,Musotima,sp.,,,Musotima sp.,,
Heterocera,Crambidae,Musotiminae,,Utthinia,albisignalis,,,Utthinia albisignalis,,
Heterocera,Crambidae,Odontiinae,,Clupeosoma,sericialis,,,Clupeosoma sericialis,,
Heterocera,Crambidae,Odontiinae,,Dausara,sp.,,,Dausara sp.,,
Heterocera,Crambidae,Odontiinae,,Hyalinarcha,sp.,,,Hyalinarcha sp.,,
Heterocera,Crambidae,Pyraustinae,,Euclasta,sp.,,,Euclasta sp.,,
Heterocera,Crambidae,Pyraustinae,,Hyalobathra,aequalis,,,Hyalobathra aequalis,,
Heterocera,Crambidae,Pyraustinae,,Hyalobathra,miniosalis,,,Hyalobathra miniosalis,,
Heterocera,Crambidae,Pyraustinae,,Hyalobathra,sp.,,,Hyalobathra sp.,,
Heterocera,Crambidae,Pyraustinae,,Isocentris,sp.,,,Isocentris sp.,,
Heterocera,Crambidae,Pyraustinae,,Isocentris,filalis,,,Isocentris filalis,,
Heterocera,Crambidae,Pyraustinae,,Marasmia,patnalis,,,Marasmia patnalis,,
Heterocera,Crambidae,Pyraustinae,,Nacoleia,sp.,,,Nacoleia sp.,,
Heterocera,Crambidae,Pyraustinae,,Nevrina,procopia,,,Nevrina procopia,,
Heterocera,Crambidae,Pyraustinae,,Orphanostigma,angustale,,,Orphanostigma angustale,,
Heterocera,Crambidae,Pyraustinae,,Ostrinia,furnacalis,,,Ostrinia furnacalis,,
Heterocera,Crambidae,Pyraustinae,,Placosaris,leucula,,,Placosaris leucula,,
Heterocera,Crambidae,Pyraustinae,,Poliobotys,ablactalis,,,Poliobotys ablactalis,,
Heterocera,Crambidae,Pyraustinae,,Pagyda,salvalis,,,Pagyda salvalis,,
Heterocera,Crambidae,Pyraustinae,,Pagyda,sp.,,,Pagyda sp.,,
Heterocera,Crambidae,Pyraustinae,,Paliga,sp.,,,Paliga sp.,,
Heterocera,Crambidae,Pyraustinae,,Pyrausta,panopealis,,,Pyrausta panopealis,,
Heterocera,Crambidae,Pyraustinae,,Pyrausta,sp.,,,Pyrausta sp.,,
Heterocera,Crambidae,Pyraustinae,,Tyspanodes,sp.,,,Tyspanodes sp.,,
Heterocera,Crambidae,Pyraustinae,,Udea,sp.,,,Udea sp.,,
Heterocera,Crambidae,Pyraustinae,,Xanthomelaena,sp.,,,Xanthomelaena sp.,,
Heterocera,Crambidae,Schoenobiinae,,Ramila,sp.,,,Ramila sp.,,
Heterocera,Crambidae,Schoenobiinae,,Scirpophaga,sp.,,,Scirpophaga sp.,,
Heterocera,Crambidae,Schoenobiinae,,Scirpophaga,incertulas,,,Scirpophaga incertulas,,
Heterocera,Crambidae,Schoenobiinae,,Scirpophaga,lineata,,,Scirpophaga lineata,,
Heterocera,Crambidae,Schoenobiinae,,Scirpophaga,praelata,,,Scirpophaga praelata,,
Heterocera,Crambidae,Spilomelinae,,Aethaloessa,calidalis,,,Aethaloessa calidalis,,
Heterocera,Crambidae,Spilomelinae,,Agathodes,caliginosalis,,,Agathodes caliginosalis,,
Heterocera,Crambidae,Spilomelinae,,Agrioglypta,excelsalis,,,Agrioglypta excelsalis,,
Heterocera,Crambidae,Spilomelinae,,Agrioglypta,sp.,,,Agrioglypta sp.,,
Heterocera,Crambidae,Spilomelinae,,Agrotera,scissalis,,,Agrotera scissalis,,
Heterocera,Crambidae,Spilomelinae,,Agrotera,sp.,,,Agrotera sp.,,
Heterocera,Crambidae,Spilomelinae,,Agrotera,coelatalis,,,Agrotera coelatalis,,
Heterocera,Crambidae,Spilomelinae,,Arthroschista,hilaralis,,,Arthroschista hilaralis,,
Heterocera,Crambidae,Spilomelinae,,Botyodes,asialis,,,Botyodes asialis,,
Heterocera,Crambidae,Spilomelinae,,Botyodes,diniasalis,,,Botyodes diniasalis,,
Heterocera,Crambidae,Spilomelinae,,Botyodes,sp.,,,Botyodes sp.,,
Heterocera,Crambidae,Spilomelinae,,Bradina,admixtalis,,,Bradina admixtalis,,
Heterocera,Crambidae,Spilomelinae,,Campromastix,hisbonalis,,,Campromastix hisbonalis,,
Heterocera,Crambidae,Spilomelinae,,Chrysothyridia,triangulifera,,,Chrysothyridia triangulifera,,
Heterocera,Crambidae,Spilomelinae,,Circobotys,sp.,,,Circobotys sp.,,
Heterocera,Crambidae,Spilomelinae,,Cirrhochrista,aetherialis,,,Cirrhochrista aetherialis,,
Heterocera,Crambidae,Spilomelinae,,Cirrhochrista,sp.,,,Cirrhochrista sp.,,
Heterocera,Crambidae,Spilomelinae,,Cirrhochrista,fumipalpis,,,Cirrhochrista fumipalpis,,
Heterocera,Crambidae,Spilomelinae,,Cirrhochrista,spissalis,,,Cirrhochrista spissalis,,
Heterocera,Crambidae,Spilomelinae,,Cnaphalocrocis,medinalis,,,Cnaphalocrocis medinalis,,
Heterocera,Crambidae,Spilomelinae,,Cnaphalocrocis,poeyalis,,,Cnaphalocrocis poeyalis,,
Heterocera,Crambidae,Spilomelinae,,Cnaphalocrocis,sp.,,,Cnaphalocrocis sp.,,
Heterocera,Crambidae,Spilomelinae,,Coenostola,palliventralis,,,Coenostola palliventralis,,
Heterocera,Crambidae,Spilomelinae,,Cotachena,pubescens,,,Cotachena pubescens,,
Heterocera,Crambidae,Spilomelinae,,Cotachena,sp.,,,Cotachena sp.,,
Heterocera,Crambidae,Spilomelinae,,Cydalima,laticostalis,,,Cydalima laticostalis,,
Heterocera,Crambidae,Spilomelinae,,Diaphania,indica,,,Diaphania indica,,
Heterocera,Crambidae,Spilomelinae,,Diasemia,sp.,,,Diasemia sp.,,
Heterocera,Crambidae,Spilomelinae,,Diasemia,accalis,,,Diasemia accalis,,
Heterocera,Crambidae,Spilomelinae,,Diathrausta,profundalis,,,Diathrausta profundalis,,
Heterocera,Crambidae,Spilomelinae,,Dichocrocis,sp.,,,Dichocrocis sp.,,
Heterocera,Crambidae,Spilomelinae,,Eurrhyparodes,bracteolalis,,,Eurrhyparodes bracteolalis,,
Heterocera,Crambidae,Spilomelinae,,Eurrhyparodes,tricoloralis,,,Eurrhyparodes tricoloralis,,
Heterocera,Crambidae,Spilomelinae,,Filodes,sp.,,,Filodes sp.,,
Heterocera,Crambidae,Spilomelinae,,Glyphodes,sp.,,,Glyphodes sp.,,
Heterocera,Crambidae,Spilomelinae,,Glyphodes,caesalis,,,Glyphodes caesalis,,
Heterocera,Crambidae,Spilomelinae,,Glyphodes,canthusalis,,,Glyphodes canthusalis,,
Heterocera,Crambidae,Spilomelinae,,Glyphodes,onychinalis,,,Glyphodes onychinalis,,
Heterocera,Crambidae,Spilomelinae,,Glyphodes,pulverulentalis,,,Glyphodes pulverulentalis,,
Heterocera,Crambidae,Spilomelinae,,Glyphodes,stolalis,,,Glyphodes stolalis,,
Heterocera,Crambidae,Spilomelinae,,Haritalodes,derogata,,,Haritalodes derogata,,
Heterocera,Crambidae,Spilomelinae,,Herpetogramma,stultalis,,,Herpetogramma stultalis,,
Heterocera,Crambidae,Spilomelinae,,Herpetogramma,licarsisalis,,,Herpetogramma licarsisalis,,
Heterocera,Crambidae,Spilomelinae,,Hydriris,sp.,,,Hydriris sp.,,
Heterocera,Crambidae,Spilomelinae,,Hydriris,ornatalis,,,Hydriris ornatalis,,
Heterocera,Crambidae,Spilomelinae,,Lamprosema,sp.,,,Lamprosema sp.,,
Heterocera,Crambidae,Spilomelinae,,Leucinodes,sp.,,,Leucinodes sp.,,
Heterocera,Crambidae,Spilomelinae,,Lipararchis,tranquillalis,,,Lipararchis tranquillalis,,
Heterocera,Crambidae,Spilomelinae,,Maruca,vitrata,,,Maruca vitrata,,
Heterocera,Crambidae,Spilomelinae,,Metoeca,foedalis,,,Metoeca foedalis,,
Heterocera,Crambidae,Spilomelinae,,Nacoleia,insolitalis,,,Nacoleia insolitalis,,
Heterocera,Crambidae,Spilomelinae,,Nausinoe,geometralis,,,Nausinoe geometralis,,
Heterocera,Crambidae,Spilomelinae,,Nagiella,quadrimaculalis,,,Nagiella quadrimaculalis,,
Heterocera,Crambidae,Spilomelinae,,Nosophora,semitritalis,,,Nosophora semitritalis,,
Heterocera,Crambidae,Spilomelinae,,Notarcha,sp.,,,Notarcha sp.,,
Heterocera,Crambidae,Spilomelinae,,Notarcha,aurolinealis,,,Notarcha aurolinealis,,
Heterocera,Crambidae,Spilomelinae,,Omiodes,diemenalis,,,Omiodes diemenalis,,
Heterocera,Crambidae,Spilomelinae,,Omiodes,indicata,,,Omiodes indicata,,
Heterocera,Crambidae,Spilomelinae,,Omphisa,anastomosalis,,,Omphisa anastomosalis,,
Heterocera,Crambidae,Spilomelinae,,Omphisa,sp.,,,Omphisa sp.,,
Heterocera,Crambidae,Spilomelinae,,Pachynoa,purpuralis,,,Pachynoa purpuralis,,
Heterocera,Crambidae,Spilomelinae,,Pachynoa,sp.,,,Pachynoa sp.,,
Heterocera,Crambidae,Spilomelinae,,Palpita,junctalis,,,Palpita junctalis,,
Heterocera,Crambidae,Spilomelinae,,Palpita,sp.,,,Palpita sp.,,
Heterocera,Crambidae,Spilomelinae,,Palpita,nigricollis,,,Palpita nigricollis,,
Heterocera,Crambidae,Spilomelinae,,Palpita,uedai,,,Palpita uedai,,
Heterocera,Crambidae,Spilomelinae,,Parotis,sp.,,,Parotis sp.,,
Heterocera,Crambidae,Spilomelinae,,Patania,punctimarginalis,,,Patania punctimarginalis,,
Heterocera,Crambidae,Spilomelinae,,Patania,sp.,,,Patania sp.,,
Heterocera,Crambidae,Spilomelinae,,Perisyntrocha,sp.,,,Perisyntrocha sp.,,
Heterocera,Crambidae,Spilomelinae,,Piletocera,aegimiusalis,,,Piletocera aegimiusalis,,
Heterocera,Crambidae,Spilomelinae,,Pleuroptya,sp.,,,Pleuroptya sp.,,
Heterocera,Crambidae,Spilomelinae,,Polythlipta,sp.,,,Polythlipta sp.,,
Heterocera,Crambidae,Spilomelinae,,Pleuroptya,iopasalis,,,Pleuroptya iopasalis,,
Heterocera,Crambidae,Spilomelinae,,Prophantis,adusta,,,Prophantis adusta,,
Heterocera,Crambidae,Spilomelinae,,Pycnarmon,jaguaralis,,,Pycnarmon jaguaralis,,
Heterocera,Crambidae,Spilomelinae,,Pycnarmon,meritalis,,,Pycnarmon meritalis,,
Heterocera,Crambidae,Spilomelinae,,Pycnarmon,sp.,,,Pycnarmon sp.,,
Heterocera,Crambidae,Spilomelinae,,Pygospila,bivittalis,,,Pygospila bivittalis,,
Heterocera,Crambidae,Spilomelinae,,Rehimena,phrynealis,,,Rehimena phrynealis,,
Heterocera,Crambidae,Spilomelinae,,Rhimphalea,ochalis,,,Rhimphalea ochalis,,
Heterocera,Crambidae,Spilomelinae,,Sameodes,cancellalis,,,Sameodes cancellalis,,
Heterocera,Crambidae,Spilomelinae,,Spoladea,recurvalis,,,Spoladea recurvalis,,
Heterocera,Crambidae,Spilomelinae,,Syllepte,fabiusalis,,,Syllepte fabiusalis,,
Heterocera,Crambidae,Spilomelinae,,Syllepte,iophanes,,,Syllepte iophanes,,
Heterocera,Crambidae,Spilomelinae,,Talanga,sabacusalis,,,Talanga sabacusalis,,
Heterocera,Crambidae,Spilomelinae,,Talanga,sexpunctalis,,,Talanga sexpunctalis,,
Heterocera,Crambidae,Spilomelinae,,Tatobotys,biannulalis,,,Tatobotys biannulalis,,
Heterocera,Crambidae,Spilomelinae,,Terastia,sp.,,,Terastia sp.,,
Heterocera,Crambidae,Wurthiinae,,Niphopyralis,sp.,,,Niphopyralis sp.,,
Heterocera,Drepanidae,,,Callidrepana,gelidata,,,Callidrepana gelidata,,
Heterocera,Drepanidae,Drepaninae,,Callidrepana,patrana,,,Callidrepana patrana,,
Heterocera,Drepanidae,Drepaninae,,Canucha,specularis,,,Canucha specularis,,
Heterocera,Drepanidae,Drepaninae,,Hyalospectra,pustularia,,,Hyalospectra pustularia,,
Heterocera,Drepanidae,Drepaninae,,Macrauzata,sp.,,,Macrauzata sp.,,
Heterocera,Drepanidae,Drepaninae,,Nordstromia,sp.,,,Nordstromia sp.,,
Heterocera,Drepanidae,Drepaninae,,Strepsigonia,affinis,,,Strepsigonia affinis,,
Heterocera,Drepanidae,Drepaninae,,Strepsigonia,sp.,,,Strepsigonia sp.,,
Heterocera,Drepanidae,Drepaninae,,Teldenia,sp.,,,Teldenia sp.,,
Heterocera,Drepanidae,Drepaninae,,Tridrepana,fulvata,,,Tridrepana fulvata,,
