division,family,genus,specific_epithet,subspecific_epithet,common_name,scientific_name,author,year_of_publication
Angiosperm,Fabaceae,Tadehagi,triquetrum,pseudotriquetrum,,Tadehagi triquetrum pseudotriquetrum,(L.) H.Ohashi,1973
Angiosperm,Fabaceae,Tamarindus,indica,,,Tamarindus indica,L.,1753
Angiosperm,Fabaceae,Tateishia,bolsteri,,,Tateishia bolsteri,(Merr. & Rolfe) H.Ohashi & K.Ohashi,2018
Angiosperm,Fabaceae,Tephrosia,candida,,,Tephrosia candida,DC.,1825
Angiosperm,Fabaceae,Tephrosia,luzoniensis,,,Tephrosia luzoniensis,Vogel,1843
Angiosperm,Fabaceae,Tephrosia,noctiflora,,,Tephrosia noctiflora,Bojer ex Baker,1871
Angiosperm,Fabaceae,Tephrosia,obovata,,,Tephrosia obovata,Merr.,1910
Angiosperm,Fabaceae,Tephrosia,pumila,pumila,,Tephrosia pumila pumila,(Lam.) Pers.,1807
Angiosperm,Fabaceae,Tephrosia,purpurea,purpurea,,Tephrosia purpurea purpurea,(L.) Pers.,1807
Angiosperm,Fabaceae,Tephrosia,purpurea,barbigera,,Tephrosia purpurea barbigera,(L.) Pers.,1807
Angiosperm,Fabaceae,Tephrosia,vestita,,,Tephrosia vestita,Vogel,1843
Angiosperm,Fabaceae,Tephrosia,vogelii,,,Tephrosia vogelii,Hook.f.,1849
Angiosperm,Fabaceae,Teramnus,labialis,labialis;,,Teramnus labialis labialis;,(L.f.) Spreng.,1826
Angiosperm,Fabaceae,Teyleria,tetragona,,,Teyleria tetragona,(Merr.) J.A.Lackey ex Maesen,1986
Angiosperm,Fabaceae,Ticanto,crista,,,Ticanto crista,(L.) R.Clark & Gagnon,2022
Angiosperm,Fabaceae,Trifidacanthus,unifoliolatus,,,Trifidacanthus unifoliolatus,Merr.,1917
Angiosperm,Fabaceae,Trifolium,repens,,,Trifolium repens,L.,1753
Angiosperm,Fabaceae,Uraria,crinita,,,Uraria crinita,(L.) Desv. ex DC.,1825
Angiosperm,Fabaceae,Uraria,lagopodioides,,,Uraria lagopodioides,(L.) DC.,1825
Angiosperm,Fabaceae,Uraria,picta,,,Uraria picta,(Jacq.) Desv. ex DC.,1825
Angiosperm,Fabaceae,Vachellia,farnesiana,,,Vachellia farnesiana,(L.) Wight & Arn.,1834
Angiosperm,Fabaceae,Vigna,dalzelliana,,,Vigna dalzelliana,(Kuntze) Verdc.,1970
Angiosperm,Fabaceae,Vigna,glabrescens,,,Vigna glabrescens,"Maréchal, Mascherpa & Stainier",1978
Angiosperm,Fabaceae,Vigna,luteola,,,Vigna luteola,(Jacq.) Benth.,1859
Angiosperm,Fabaceae,Vigna,marina,,,Vigna marina,(Burm.) Merr.,1917
Angiosperm,Fabaceae,Vigna,minima,,,Vigna minima,(Roxb.) Ohwi & H.Ohashi,1969
Angiosperm,Fabaceae,Vigna,mungo,,,Vigna mungo,(L.) Hepper,1956
Angiosperm,Fabaceae,Vigna,radiata,,,Vigna radiata,(L.) R.Wilczek,1954
Angiosperm,Fabaceae,Vigna,umbellata,,,Vigna umbellata,(Thunb.) Ohwi & H.Ohashi,1969
Angiosperm,Fabaceae,Vigna,angularis,,,Vigna angularis,(Willd.) Ohwi & H.Ohashi,1969
Angiosperm,Fabaceae,Vigna,unguiculata,sesquipedalis,,Vigna unguiculata sesquipedalis,(L.) Walp.,1842
Angiosperm,Fabaceae,Wallaceodendron,celebicum,,,Wallaceodendron celebicum,Koord.,1898
Angiosperm,Fabaceae,Whitfordiodendron,scandens,,,Whitfordiodendron scandens,Elmer,1910
Angiosperm,Fabaceae,Zapoteca,portoricensis,,,Zapoteca portoricensis,(Jacq.) H.M.Hern.,1987
Angiosperm,Fabaceae,Zornia,gibbosa,,,Zornia gibbosa,Span.,1841
Angiosperm,Fagaceae,Castanea,mollissima,,,Castanea mollissima,Blume,1851
Angiosperm,Fagaceae,Castanopsis,evansii,,,Castanopsis evansii,Elmer,1913
Angiosperm,Fagaceae,Castanopsis,glabra,,,Castanopsis glabra,Merr.,1915
Angiosperm,Fagaceae,Castanopsis,inermis,,,Castanopsis inermis,(Lindl.) Benth. & Hook.f.,1880
Angiosperm,Fagaceae,Castanopsis,motleyana,,,Castanopsis motleyana,King,1889
Angiosperm,Fagaceae,Castanopsis,philipensis,,,Castanopsis philipensis,(Blanco) S.Vidal,1886
Angiosperm,Fagaceae,Castanopsis,psilophylla,,,Castanopsis psilophylla,Soepadmo,1968
Angiosperm,Fagaceae,Lithocarpus,apoensis,,,Lithocarpus apoensis,(Elmer) Rehder,1919
Angiosperm,Fagaceae,Lithocarpus,boholensis,,,Lithocarpus boholensis,(Merr.) Rehder,1929
Angiosperm,Fagaceae,Lithocarpus,bullatus,,,Lithocarpus bullatus,Hatus. ex Soepadmo,1970
Angiosperm,Fagaceae,Lithocarpus,castellarnauianus,,,Lithocarpus castellarnauianus,(S.Vidal) A.Camus,1945
Angiosperm,Fagaceae,Lithocarpus,caudatifolius,,,Lithocarpus caudatifolius,(Merr.) Rehder,1919
Angiosperm,Fagaceae,Lithocarpus,celebicus,,,Lithocarpus celebicus,(Miq.) Rehder,1919
Angiosperm,Fagaceae,Lithocarpus,coopertus,,,Lithocarpus coopertus,(Blanco) Rehder,1919
Angiosperm,Fagaceae,Lithocarpus,glutinosus,,,Lithocarpus glutinosus,(Blume) Soepadmo,1970
Angiosperm,Fagaceae,Lithocarpus,gracilis,,,Lithocarpus gracilis,(Korth.) Soepadmo,1970
Angiosperm,Fagaceae,Lithocarpus,jordanae,,,Lithocarpus jordanae,(Laguna) Rehder,1919
Angiosperm,Fagaceae,Lithocarpus,luzoniensis,,,Lithocarpus luzoniensis,(Merr.) Rehder,1919
Angiosperm,Fagaceae,Lithocarpus,mindanaensis,,,Lithocarpus mindanaensis,(Elmer) Rehder,1919
Angiosperm,Fagaceae,Lithocarpus,nieuwenhuisii,,,Lithocarpus nieuwenhuisii,(Seemen) A.Camus,1945
Angiosperm,Fagaceae,Lithocarpus,ovalis,,,Lithocarpus ovalis,(Blanco) Rehder,1919
Angiosperm,Fagaceae,Lithocarpus,philippinensis,,,Lithocarpus philippinensis,(A.DC.) Rehder,1919
Angiosperm,Fagaceae,Lithocarpus,robinsonii,,,Lithocarpus robinsonii,Rehder,1919
Angiosperm,Fagaceae,Lithocarpus,rotundatus,,,Lithocarpus rotundatus,(Blume) A.Camus,1931
Angiosperm,Fagaceae,Lithocarpus,solerianus,,,Lithocarpus solerianus,(S.Vidal) Rehder,1919
Angiosperm,Fagaceae,Lithocarpus,submonticola,,,Lithocarpus submonticola,(Elmer) Rehder,1919
Angiosperm,Fagaceae,Lithocarpus,sulitii,,,Lithocarpus sulitii,Soepadmo,1970
Angiosperm,Fagaceae,Lithocarpus,sundaicus,,,Lithocarpus sundaicus,(Blume) Rehder,1919
Angiosperm,Fagaceae,Lithocarpus,vidalii,,,Lithocarpus vidalii,(Fern.-Vill.) Rehder,1919
Angiosperm,Fagaceae,Lithocarpus,woodii,,,Lithocarpus woodii,(Hance) A.Camus,1931
Angiosperm,Fagaceae,Lithocarpus,oreophilus,,,Lithocarpus oreophilus,Soepadmo,1970
Angiosperm,Fagaceae,Quercus,merrillii,,,Quercus merrillii,Seemen,1908
Angiosperm,Fagaceae,Quercus,subsericea,,,Quercus subsericea,A.Camus,1933
Angiosperm,Flagellariaceae,Flagellaria,indica,,,Flagellaria indica,L.,1753
Angiosperm,Gentianaceae,Canscora,diffusa,,,Canscora diffusa,(Vahl) R.Br. ex Roem. & Schult.,1818
Angiosperm,Gentianaceae,Canscora,macrocalyx,,,Canscora macrocalyx,Miq.,1857
Angiosperm,Gentianaceae,Cyrtophyllum,fragrans,,,Cyrtophyllum fragrans,(Roxb.) DC.,1845
Angiosperm,Gentianaceae,Exacum,loheri,,,Exacum loheri,(H.Hara) Klack.,2006
Angiosperm,Gentianaceae,Exacum,parviflorum,,,Exacum parviflorum,Merr.,1912
Angiosperm,Gentianaceae,Exacum,tenue,,,Exacum tenue,(Blume) Klack.,2006
Angiosperm,Gentianaceae,Exacum,tetragonum,,,Exacum tetragonum,Roxb.,1820
Angiosperm,Gentianaceae,Fagraea,auriculata,auriculata,,Fagraea auriculata auriculata,Jack,1822
Angiosperm,Gentianaceae,Fagraea,auriculata,parviflora,,Fagraea auriculata parviflora,Jack,1822
Angiosperm,Gentianaceae,Fagraea,blumei,blumei,,Fagraea blumei blumei,G.Don,1837
Angiosperm,Gentianaceae,Fagraea,blumei,plumeriiflora,,Fagraea blumei plumeriiflora,G.Don,1837
Angiosperm,Gentianaceae,Fagraea,borneensis,,,Fagraea borneensis,Scheff.,1869
Angiosperm,Gentianaceae,Fagraea,ceilanica,,,Fagraea ceilanica,Thunb.,1782
Angiosperm,Gentianaceae,Fagraea,gitingensis,,,Fagraea gitingensis,Elmer,1910
Angiosperm,Gentianaceae,Fagraea,longiflora,,,Fagraea longiflora,Merr.,1908
Angiosperm,Gentianaceae,Gentiana,diversifolia,,,Gentiana diversifolia,Merr.,1906
Angiosperm,Gentianaceae,Gentiana,elmeriana,,,Gentiana elmeriana,Halda,1995
Angiosperm,Gentianaceae,Gentiana,quadrifaria,,,Gentiana quadrifaria,Blume,1826
Angiosperm,Gentianaceae,Hoppea,dichotoma,,,Hoppea dichotoma,Willd.,1801
Angiosperm,Gentianaceae,Microrphium,pubescens,elmerianum,,Microrphium pubescens elmerianum,C.B.Clarke,1906
Angiosperm,Gentianaceae,Schenkia,spicata,,,Schenkia spicata,(L.) G.Mans.,2004
Angiosperm,Gentianaceae,Swertia,decurrens,,,Swertia decurrens,C.B.Rob.,1909
Angiosperm,Gentianaceae,Tripterospermum,luzoniense,,,Tripterospermum luzoniense,(S.Vidal) J.Murata,1989
Angiosperm,Gentianaceae,Utania,cuspidata,,,Utania cuspidata,"(Blume) K.M.Wong, Sugumaran & Sugau",2013
Angiosperm,Gentianaceae,Utania,philippinensis,,,Utania philippinensis,"(K.M.Wong & Sugau) K.M.Wong, Sugumaran & Sugau",2013
Angiosperm,Gentianaceae,Utania,spicata,,,Utania spicata,"(Baker) K.M.Wong, Sugumaran & Sugau",2013
Angiosperm,Gentianaceae,Utania,volubilis,,,Utania volubilis,(Wall.) Sugumaran,2012
Angiosperm,Geraniaceae,Erodium,cicutarium,,,Erodium cicutarium,(L.) L'Hér.,1789
Angiosperm,Geraniaceae,Pelargonium,graveolens,,,Pelargonium graveolens,L'Hér.,1789
Angiosperm,Geraniaceae,Pelargonium,radens,,,Pelargonium radens,H.E.Moore,1955
Angiosperm,Gesneriaceae,Aeschynanthus,arctocalyx,,,Aeschynanthus arctocalyx,Mendum & Madulid,1995
Angiosperm,Gesneriaceae,Aeschynanthus,asclepioides,,,Aeschynanthus asclepioides,(Elmer) B.L.Burtt & P.Woods,1975
Angiosperm,Gesneriaceae,Aeschynanthus,batakiorum,,,Aeschynanthus batakiorum,Mendum & Madulid,1999
Angiosperm,Gesneriaceae,Aeschynanthus,brachysepalus,,,Aeschynanthus brachysepalus,(Merr.) Mansibang & Pelser,2021
Angiosperm,Gesneriaceae,Aeschynanthus,breviflorus,,,Aeschynanthus breviflorus,(S.Moore) K.Schum.,1901
Angiosperm,Gesneriaceae,Aeschynanthus,cardinalis,,,Aeschynanthus cardinalis,(Copel. ex Merr.) Schltr.,1923
Angiosperm,Gesneriaceae,Aeschynanthus,copelandii,,,Aeschynanthus copelandii,(Merr.) Schltr.,1923
Angiosperm,Gesneriaceae,Aeschynanthus,crassifolius,,,Aeschynanthus crassifolius,(Elmer) Schltr.,1923
Angiosperm,Gesneriaceae,Aeschynanthus,cuernosensis,,,Aeschynanthus cuernosensis,(Elmer) Schltr.,1923
Angiosperm,Gesneriaceae,Aeschynanthus,curvicalyx,,,Aeschynanthus curvicalyx,Mendum,2001
Angiosperm,Gesneriaceae,Aeschynanthus,elmeri,,,Aeschynanthus elmeri,Mendum,2001
Angiosperm,Gesneriaceae,Aeschynanthus,everettianus,,,Aeschynanthus everettianus,Kraenzl.,1913
Angiosperm,Gesneriaceae,Aeschynanthus,firmus,,,Aeschynanthus firmus,Kraenzl.,1913
Angiosperm,Gesneriaceae,Aeschynanthus,irigaensis,,,Aeschynanthus irigaensis,(Merr.) B.L.Burtt & P.Woods,1975
Angiosperm,Gesneriaceae,Aeschynanthus,leucothamnos,,,Aeschynanthus leucothamnos,Kraenzl.,1913
Angiosperm,Gesneriaceae,Aeschynanthus,littoralis,,,Aeschynanthus littoralis,(Merr.) Schltr.,1923
Angiosperm,Gesneriaceae,Aeschynanthus,loheri,,,Aeschynanthus loheri,Kraenzl.,1913
Angiosperm,Gesneriaceae,Aeschynanthus,macgregorii,,,Aeschynanthus macgregorii,(Merr.) Mansibang & Pelser,2021
Angiosperm,Gesneriaceae,Aeschynanthus,madulidii,,,Aeschynanthus madulidii,Mendum,2001
Angiosperm,Gesneriaceae,Aeschynanthus,malindangensis,,,Aeschynanthus malindangensis,(Merr.) Mansibang & Pelser,2021
Angiosperm,Gesneriaceae,Aeschynanthus,mindanaensis,,,Aeschynanthus mindanaensis,(Merr.) Mansibang & Pelser,2021
Angiosperm,Gesneriaceae,Aeschynanthus,miniaceus,,,Aeschynanthus miniaceus,B.L.Burtt & P.Woods,1975
Angiosperm,Gesneriaceae,Aeschynanthus,nervosus,,,Aeschynanthus nervosus,(Elmer) Schltr.,1923
Angiosperm,Gesneriaceae,Aeschynanthus,ovatus,,,Aeschynanthus ovatus,(Merr.) Schltr.,1923
Angiosperm,Gesneriaceae,Aeschynanthus,panayensis,,,Aeschynanthus panayensis,(Merr.) Mansibang & Pelser,2021
Angiosperm,Gesneriaceae,Aeschynanthus,pentatrichomatus,,,Aeschynanthus pentatrichomatus,"Tobias, Mansibang, Thorogood & Malabrigo",2024
Angiosperm,Gesneriaceae,Aeschynanthus,pergracilis,,,Aeschynanthus pergracilis,Kraenzl.,1913
Angiosperm,Gesneriaceae,Aeschynanthus,philippinensis,,,Aeschynanthus philippinensis,C.B.Clarke,1883
Angiosperm,Gesneriaceae,Aeschynanthus,rejieae,,,Aeschynanthus rejieae,Olimpos & Mansibang,2021
Angiosperm,Gesneriaceae,Aeschynanthus,rizalensis,,,Aeschynanthus rizalensis,(Merr.) Mansibang & Pelser,2021
Angiosperm,Gesneriaceae,Aeschynanthus,truncatus,,,Aeschynanthus truncatus,(Elmer) Schltr.,1923
Angiosperm,Gesneriaceae,Aeschynanthus,urdanetensis,,,Aeschynanthus urdanetensis,(Elmer) Mansibang & Pelser,2021
Angiosperm,Gesneriaceae,Aeschynanthus,zamboangensis,,,Aeschynanthus zamboangensis,Kraenzl.,1913
Angiosperm,Gesneriaceae,Agalmyla,biflora,,,Agalmyla biflora,(Elmer) Hilliard & B.L.Burtt,2002
Angiosperm,Gesneriaceae,Agalmyla,bilirana,,,Agalmyla bilirana,Hilliard & B.L.Burtt,2002
Angiosperm,Gesneriaceae,Agalmyla,calelanensis,,,Agalmyla calelanensis,(Elmer) Hilliard & B.L.Burtt,2002
Angiosperm,Gesneriaceae,Agalmyla,chorisepala,,,Agalmyla chorisepala,(C.B.Clarke) Hilliard & B.L.Burtt,2002
Angiosperm,Gesneriaceae,Agalmyla,clarkei,,,Agalmyla clarkei,(Elmer) B.L.Burtt,1968
Angiosperm,Gesneriaceae,Agalmyla,glabra,,,Agalmyla glabra,(Copel. ex Merr.) Hilliard & B.L.Burtt,2002
Angiosperm,Gesneriaceae,Agalmyla,montis-tomasii,,,Agalmyla montis-tomasii,Hilliard & B.L.Burtt,2002
Angiosperm,Gesneriaceae,Agalmyla,parvilimba,,,Agalmyla parvilimba,Hilliard & B.L.Burtt,2002
Angiosperm,Gesneriaceae,Agalmyla,persimilis,,,Agalmyla persimilis,Hilliard & B.L.Burtt,2002
Angiosperm,Gesneriaceae,Agalmyla,rotundiloba,,,Agalmyla rotundiloba,Hilliard & B.L.Burtt,2002
Angiosperm,Gesneriaceae,Agalmyla,rubra,,,Agalmyla rubra,(Merr.) B.L.Burtt,1968
Angiosperm,Gesneriaceae,Agalmyla,samarica,,,Agalmyla samarica,Hilliard & B.L.Burtt,1999
Angiosperm,Gesneriaceae,Agalmyla,sibuyanensis,,,Agalmyla sibuyanensis,Hilliard & B.L.Burtt,2002
Angiosperm,Gesneriaceae,Agalmyla,urdanetensis,,,Agalmyla urdanetensis,(Elmer) Hilliard & B.L.Burtt,2002
Angiosperm,Gesneriaceae,Chrysothemis,pulchella,,,Chrysothemis pulchella,(Donn ex Sims) Decne.,1849
Angiosperm,Gesneriaceae,Codonoboea,corrugata,,,Codonoboea corrugata,(Mendum) D.J.Middleton,2013
Angiosperm,Gesneriaceae,Codonoboea,woodii,,,Codonoboea woodii,(Merr.) A.Weber,2013
Angiosperm,Gesneriaceae,Cyrtandra,aclada,,,Cyrtandra aclada,Merr.,1922
Angiosperm,Gesneriaceae,Cyrtandra,aeruginosa,,,Cyrtandra aeruginosa,Quisumb.,1930
Angiosperm,Gesneriaceae,Cyrtandra,agusanensis,,,Cyrtandra agusanensis,Elmer,1915
Angiosperm,Gesneriaceae,Cyrtandra,alvarezii,,,Cyrtandra alvarezii,Merr.,1918
Angiosperm,Gesneriaceae,Cyrtandra,angularis,,,Cyrtandra angularis,Elmer,1910
Angiosperm,Gesneriaceae,Cyrtandra,antoniana,,,Cyrtandra antoniana,Elmer,1908
Angiosperm,Gesneriaceae,Cyrtandra,apoensis,,,Cyrtandra apoensis,Elmer,1910
Angiosperm,Gesneriaceae,Cyrtandra,argentii,,,Cyrtandra argentii,"Olivar, H.J.Atkins & Muellner",2020
Angiosperm,Gesneriaceae,Cyrtandra,atropurpurea,,,Cyrtandra atropurpurea,Merr.,1915
Angiosperm,Gesneriaceae,Cyrtandra,attenuata,,,Cyrtandra attenuata,Elmer,1908
Angiosperm,Gesneriaceae,Cyrtandra,auriculata,,,Cyrtandra auriculata,C.B.Clarke,1883
Angiosperm,Gesneriaceae,Cyrtandra,bacanii,,,Cyrtandra bacanii,Olivar & Muellner,2019
Angiosperm,Gesneriaceae,Cyrtandra,barnesii,,,Cyrtandra barnesii,Merr.,1922
Angiosperm,Gesneriaceae,Cyrtandra,bataanensis,,,Cyrtandra bataanensis,Kraenzl.,1913
Angiosperm,Gesneriaceae,Cyrtandra,benguetiana,,,Cyrtandra benguetiana,Kraenzl.,1906
Angiosperm,Gesneriaceae,Cyrtandra,callicarpifolia,,,Cyrtandra callicarpifolia,Elmer,1910
Angiosperm,Gesneriaceae,Cyrtandra,castanea,,,Cyrtandra castanea,Merr.,1918
Angiosperm,Gesneriaceae,Cyrtandra,cauliflora,,,Cyrtandra cauliflora,Merr.,1920
Angiosperm,Gesneriaceae,Cyrtandra,chiritoides,,,Cyrtandra chiritoides,Kraenzl.,1913
Angiosperm,Gesneriaceae,Cyrtandra,cleopatrae,,,Cyrtandra cleopatrae,H.J.Atkins & Cronk,2001
Angiosperm,Gesneriaceae,Cyrtandra,constricta,,,Cyrtandra constricta,Elmer,1915
Angiosperm,Gesneriaceae,Cyrtandra,cumingii,,,Cyrtandra cumingii,C.B.Clarke,1883
Angiosperm,Gesneriaceae,Cyrtandra,cyclopum,,,Cyrtandra cyclopum,Kraenzl.,1913
Angiosperm,Gesneriaceae,Cyrtandra,davaoensis,,,Cyrtandra davaoensis,Elmer,1910
Angiosperm,Gesneriaceae,Cyrtandra,decussata,,,Cyrtandra decussata,Elmer,1910
Angiosperm,Gesneriaceae,Cyrtandra,disparifolia,,,Cyrtandra disparifolia,Quisumb.,1930
Angiosperm,Gesneriaceae,Cyrtandra,edanoi,,,Cyrtandra edanoi,Olivar & Pelser,2022
Angiosperm,Gesneriaceae,Cyrtandra,elatostemoides,,,Cyrtandra elatostemoides,Elmer,1913
Angiosperm,Gesneriaceae,Cyrtandra,ferruginea,,,Cyrtandra ferruginea,Merr.,1915
Angiosperm,Gesneriaceae,Cyrtandra,fusconervia,,,Cyrtandra fusconervia,Merr.,1913
Angiosperm,Gesneriaceae,Cyrtandra,geantha,,,Cyrtandra geantha,Kraenzl.,1913
Angiosperm,Gesneriaceae,Cyrtandra,gitingensis,,,Cyrtandra gitingensis,Elmer,1910
Angiosperm,Gesneriaceae,Cyrtandra,glabrifolia,,,Cyrtandra glabrifolia,Merr.,1923
Angiosperm,Gesneriaceae,Cyrtandra,glabrilimba,,,Cyrtandra glabrilimba,Quisumb.,1930
Angiosperm,Gesneriaceae,Cyrtandra,grandifolia,,,Cyrtandra grandifolia,Elmer,1915
Angiosperm,Gesneriaceae,Cyrtandra,hirtigera,,,Cyrtandra hirtigera,H.J.Atkins & Cronk,2001
Angiosperm,Gesneriaceae,Cyrtandra,hypochrysea,,,Cyrtandra hypochrysea,Kraenzl.,1906
Angiosperm,Gesneriaceae,Cyrtandra,hypochrysoides,,,Cyrtandra hypochrysoides,Kraenzl.,1913
Angiosperm,Gesneriaceae,Cyrtandra,hypoleuca,,,Cyrtandra hypoleuca,Kraenzl.,1913
Angiosperm,Gesneriaceae,Cyrtandra,ilicifolia,,,Cyrtandra ilicifolia,Kraenzl.,1906
Angiosperm,Gesneriaceae,Cyrtandra,ilocana,,,Cyrtandra ilocana,Merr.,1919
Angiosperm,Gesneriaceae,Cyrtandra,inaequifolia,,,Cyrtandra inaequifolia,Elmer,1913
Angiosperm,Gesneriaceae,Cyrtandra,incisa,,,Cyrtandra incisa,C.B.Clarke,1883
Angiosperm,Gesneriaceae,Cyrtandra,infantae,,,Cyrtandra infantae,Kraenzl.,1913
Angiosperm,Gesneriaceae,Cyrtandra,lagunae,,,Cyrtandra lagunae,Kraenzl.,1913
Angiosperm,Gesneriaceae,Cyrtandra,lancifolia,,,Cyrtandra lancifolia,Merr.,1919
Angiosperm,Gesneriaceae,Cyrtandra,limnophila,,,Cyrtandra limnophila,Kraenzl.,1913
Angiosperm,Gesneriaceae,Cyrtandra,livida,,,Cyrtandra livida,Kraenzl.,1913
Angiosperm,Gesneriaceae,Cyrtandra,lobbii,,,Cyrtandra lobbii,C.B.Clarke,1883
Angiosperm,Gesneriaceae,Cyrtandra,loheri,,,Cyrtandra loheri,Quisumb.,1930
Angiosperm,Gesneriaceae,Cyrtandra,longipes,,,Cyrtandra longipes,Merr.,1918
Angiosperm,Gesneriaceae,Cyrtandra,macrodiscus,,,Cyrtandra macrodiscus,Kraenzl.,1906
Angiosperm,Gesneriaceae,Cyrtandra,maesifolia,,,Cyrtandra maesifolia,Elmer,1908
Angiosperm,Gesneriaceae,Cyrtandra,mcgregorii,,,Cyrtandra mcgregorii,Kraenzl.,1913
Angiosperm,Gesneriaceae,Cyrtandra,membranifolia,,,Cyrtandra membranifolia,Elmer,1910
Angiosperm,Gesneriaceae,Cyrtandra,microphylla,,,Cyrtandra microphylla,Merr.,1918
Angiosperm,Gesneriaceae,Cyrtandra,mindanaensis,,,Cyrtandra mindanaensis,Elmer,1910
Angiosperm,Gesneriaceae,Cyrtandra,mucronatisepala,,,Cyrtandra mucronatisepala,Quisumb.,1930
Angiosperm,Gesneriaceae,Cyrtandra,multifolia,,,Cyrtandra multifolia,Merr.,1918
Angiosperm,Gesneriaceae,Cyrtandra,nana,,,Cyrtandra nana,Merr.,1915
Angiosperm,Gesneriaceae,Cyrtandra,oblongata,,,Cyrtandra oblongata,Merr.,1915
Angiosperm,Gesneriaceae,Cyrtandra,pachyneura,,,Cyrtandra pachyneura,Kraenzl.,1913
Angiosperm,Gesneriaceae,Cyrtandra,pachyphylla,,,Cyrtandra pachyphylla,Kraenzl.,1913
Angiosperm,Gesneriaceae,Cyrtandra,pallida,,,Cyrtandra pallida,Elmer,1908
Angiosperm,Gesneriaceae,Cyrtandra,pallidifolia,,,Cyrtandra pallidifolia,Kraenzl.,1913
Angiosperm,Gesneriaceae,Cyrtandra,panayensis,,,Cyrtandra panayensis,Merr.,1919
Angiosperm,Gesneriaceae,Cyrtandra,pantothrix,,,Cyrtandra pantothrix,Kraenzl.,1928
Angiosperm,Gesneriaceae,Cyrtandra,parva,,,Cyrtandra parva,Merr.,1922
Angiosperm,Gesneriaceae,Cyrtandra,parviflora,,,Cyrtandra parviflora,C.B.Clarke,1883
Angiosperm,Gesneriaceae,Cyrtandra,parvifolia,,,Cyrtandra parvifolia,Merr.,1907
Angiosperm,Gesneriaceae,Cyrtandra,peninsula,,,Cyrtandra peninsula,Elmer ex Olivar & H.J.Atkins,2022
Angiosperm,Gesneriaceae,Cyrtandra,pinatubensis,,,Cyrtandra pinatubensis,Elmer,1934
Angiosperm,Gesneriaceae,Cyrtandra,plectranthiflora,,,Cyrtandra plectranthiflora,Kraenzl.,1913
Angiosperm,Gesneriaceae,Cyrtandra,pulgarensis,,,Cyrtandra pulgarensis,Elmer ex H.J.Atkins & Cronk,2001
Angiosperm,Gesneriaceae,Cyrtandra,ramiflora,,,Cyrtandra ramiflora,Elmer,1910
Angiosperm,Gesneriaceae,Cyrtandra,roseoalba,,,Cyrtandra roseoalba,Kraenzl.,1913
Angiosperm,Gesneriaceae,Cyrtandra,rufotricha,,,Cyrtandra rufotricha,Merr.,1922
Angiosperm,Gesneriaceae,Cyrtandra,rupicola,,,Cyrtandra rupicola,Elmer,1913
Angiosperm,Gesneriaceae,Cyrtandra,saligna,,,Cyrtandra saligna,Kraenzl.,1913
Angiosperm,Gesneriaceae,Cyrtandra,samarensis,,,Cyrtandra samarensis,Tandang & M.D.Angeles,2024
Angiosperm,Gesneriaceae,Cyrtandra,santosii,,,Cyrtandra santosii,Merr.,1919
Angiosperm,Gesneriaceae,Cyrtandra,sibuyanensis,,,Cyrtandra sibuyanensis,Elmer,1910
Angiosperm,Gesneriaceae,Cyrtandra,similis,,,Cyrtandra similis,Quisumb.,1930
Angiosperm,Gesneriaceae,Cyrtandra,sorsogonensis,,,Cyrtandra sorsogonensis,Merr.,1916
Angiosperm,Gesneriaceae,Cyrtandra,strongiana,,,Cyrtandra strongiana,Kraenzl.,1913
Angiosperm,Gesneriaceae,Cyrtandra,subglabra,,,Cyrtandra subglabra,Merr.,1922
Angiosperm,Gesneriaceae,Cyrtandra,tagaleurium,,,Cyrtandra tagaleurium,Kraenzl.,1913
Angiosperm,Gesneriaceae,Cyrtandra,talonensis,,,Cyrtandra talonensis,Elmer,1910
Angiosperm,Gesneriaceae,Cyrtandra,tayabensis,,,Cyrtandra tayabensis,Elmer,1908
Angiosperm,Gesneriaceae,Cyrtandra,tecomiflora,,,Cyrtandra tecomiflora,Kraenzl.,1913
Angiosperm,Gesneriaceae,Cyrtandra,tenuipes,,,Cyrtandra tenuipes,Merr.,1918
Angiosperm,Gesneriaceae,Cyrtandra,tenuisepala,,,Cyrtandra tenuisepala,Quisumb.,1930
Angiosperm,Gesneriaceae,Cyrtandra,trivialis,,,Cyrtandra trivialis,Kraenzl.,1913
Angiosperm,Gesneriaceae,Cyrtandra,umbellifera,,,Cyrtandra umbellifera,Merr.,1908
Angiosperm,Gesneriaceae,Cyrtandra,urdanetensis,,,Cyrtandra urdanetensis,Elmer,1915
Angiosperm,Gesneriaceae,Cyrtandra,vanoverberghii,,,Cyrtandra vanoverberghii,Kraenzl.,1913
Angiosperm,Gesneriaceae,Cyrtandra,villosissima,,,Cyrtandra villosissima,Merr.,1906
Angiosperm,Gesneriaceae,Cyrtandra,yaeyamae,,,Cyrtandra yaeyamae,Ohwi,1937
Angiosperm,Gesneriaceae,Cyrtandra,zamboangensis,,,Cyrtandra zamboangensis,Merr.,1922
Angiosperm,Gesneriaceae,Cyrtandra,B,,,Cyrtandra B,,
Angiosperm,Gesneriaceae,Cyrtandra,C,,,Cyrtandra C,,
Angiosperm,Gesneriaceae,Cyrtandra,D,,,Cyrtandra D,,
Angiosperm,Gesneriaceae,Cyrtandra,E,,,Cyrtandra E,,
